일자,식사명,수량(아침식사2 값 중복),식사내용,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2)
2007.7.29,저녁식사,14.29602888,"돌나물&초고추장,배추김치,쌀밥,연근조림,육개장,잡채(어묵),조기양념장구이",25.5,21.6,1726,29.2,859,15,65,855,82,1200,2.64,16.38
2007.7.30,저녁식사,21.66064982,"근대나물,떡볶이,미역국,배추김치,비빔된장,쇠고기죽순볶음,쌀밥,오복채무침",23.5,20.7,326,26.1,1301,0,74,1409,84.4,1100,3.35,25
2007.7.31,저녁식사,19.71119134,"꽁치무조림,도토리묵말이,돌나물레몬생채,새우맛살튀김,석박지,쌀밥,우엉조림(엇우엉)",27,21.3,459,32.5,1623,0,47,1656,70.3,1300,2.97,25.17
2007.8.1,저녁식사,21.22743682,"가지깐풍,골뱅이야채무침,닭불고기(180),배추김치,북어계란국,비빔된장,쌀밥,애호박볶음",29.1,24.1,537,34.7,1430,0,48,1350,68.9,1200,3.2,25.45
2007.8.2,저녁식사,14.80144404,"계란말이,고등어무조림,깻잎양념절임,꽃게된장국,땅콩흑콩조림,배추김치,쌀밥",27.9,25.1,2257,33,1222,0,52,1216,73.8,1100,2.75,19.43
2007.8.3,저녁식사,17.11191336,"노각무침,닭개장,동태무조림,배추김치,쌀밥,연근카레튀김,해파리냉채",24.7,22.2,2035,27.7,950,6.5,71,241,83.8,1200,2.65,16.08
2007.8.4,저녁식사,21.15523466,"김치전,깍두기(손칼),돈육두반장볶음,비빔된장,쌀밥,쑥갓양파겉절이,양송이피망볶음,오징어무국",28.7,22.2,10,34.5,1628,0,49,1446,71.4,1200,3.16,24.5
2007.8.5,저녁식사,12.3465704,"곤약메추리알조림,배추김치,부추겉절이,소면사리,쌀밥,쭈꾸미볶음,콩가루배추국",27.7,25.8,2216,31,1229,0.1,58,1330,73.4,900,2.04,12.51
2007.8.6,저녁식사,20.86642599,"돈육가지볶음,돌나물레몬생채,물만두국,미나리나물,배추김치,비빔된장,쌀밥,통도라지구이",26.1,23.8,725,28.7,1506,2,66,1347,78.5,1200,1.6,9.65
2007.8.7,저녁식사,19.42238267,"갈치단호박조림,계란찜,깍두기(손칼),순두부찌개,쌀밥,쑥갓나물,통마늘장아찌",26,22.6,614,29,1132,25,72,1316,86,1000,2.05,11.2
2007.8.8,저녁식사,25.84837545,"건표고피망볶음,다시마채무침,닭볶음탕,동태찌개,배추김치,쌀밥,칼슘쥐포조림",25.3,23.1,1600,27.2,918,10.5,79,916,91,1300,0.37,2.24
2007.8.9,저녁식사,19.63898917,"과일샐러드,돈육강정,배추겉절이,손수제비,쌀밥,취나물",28.7,25.1,348,32.7,1236,0,60,1237,75.1,1200,3.17,18.68
2007.8.10,저녁식사,16.10108303,"가지나물,김치국,깍두기(손칼),쌀밥,이면수구이,쫄면야채무침,흰콩곤약조림",29.2,25.5,519,33.5,1302,0,54,1303,68.5,1100,3.11,22.33
2007.8.11,저녁식사,13.06859206,"고추지무침,두부구이.양념장,배추김치,쌀밥,어묵무국,열무된장무침,오징어조림",27.6,23.8,604,32.2,1243,0,50,1219,75.9,1400,2.8,16.87
2007.8.12,저녁식사,12.41877256,"갈치그릴구이,닭개장,떡갈비간장조림,마늘쫑무침,배추김치,쌀밥,오이치커리무침",27.9,25.3,1,29.7,1146,0.3,69,835,76.5,1100,2.76,14.71
2007.8.13,저녁식사,20.57761733,"고구마순볶음(포),깍두기(손칼),꽁치양념구이,땅콩흑콩조림,버섯순두부들깨국,시골식돈육김치찌개,쌀밥",27.5,25.3,1833,29.6,1016,10,67,1053,79.8,900,2.42,11.68
2007.8.14,저녁식사,15.5234657,"가지나물,갈비탕,깐마늘장아찌,두부양념장구이,석박지,쌀밥",27.8,26.2,2249,29.7,1425,0.4,69,1308,79.5,1100,1.55,9.82
2007.8.15,저녁식사,30.32490975,"돈육메추리알조림,멸치아몬드볶음,미역국,배추김치,비름초무침,비빔된장,쌀밥,청포묵새싹샐러드",28.1,25,644,33,1628,0.1,53,1428,77.4,1300,2.2,16.04
2007.8.16,저녁식사,17.90613718,"꽁치시래기찌개,도라지북어채무침,배추김치,새송이피망볶음,쌀밥,야채국,연근조림",29.5,24.7,555,35.2,1531,0,48,1341,69.4,1200,3.3,26.49
2007.8.17,저녁식사,16.96750903,"계란탕,고추잡채,꽃빵,단무지잔파무침,배추김치,자장밥,해파리냉채",26.6,22.7,2141,32,1021,0,59,1022,80.1,1100,3.18,25.54
2007.8.18,저녁식사,14.07942238,"동그랑땡계란전,배추김치,삼치무조림,쌀밥,알탕,우엉조림(엇우엉),잔파생채",27.2,22.7,3,32.5,1546,0,60,1555,78.6,1000,2.52,17.16
2007.8.19,저녁식사,16.82310469,"깻잎양념절임,도라지햄볶음,만두강정,배추김치,북어무국,쌀밥,자반고등어찜2",27.1,21.5,607,34.5,1447,0,48,1457,79.6,1100,3.02,21.92
2007.8.20,저녁식사,18.48375451,"감자조림,깍두기(손칼),순대국밥(뼈),양파절임,탕수냉채",29.8,24.1,0,34,1534,0,48,1540,64.9,1200,3.35,24.42
2007.8.21,저녁식사,19.7833935,"돈육가지볶음,만두국,맛쥐포조림,배추김치,쌀밥,양장피,콩나물무침",30.3,26.7,552,35.2,1631,0,48,1610,66.3,1100,3.18,24.29
2007.8.22,저녁식사,19.27797834,"도라지생채,배추김치,북어무국,삼치무조림,쌀밥,어묵맛살조림,호박동그랑전",27.2,22.8,2359,32.5,1114,0,57,1044,77.9,1000,2.41,12.91
2007.8.23,저녁식사,17.90613718,"갈치호박조림,김치국,깍두기(손칼),브로컬리초회,쌀밥,열무두부무침,해물우동볶음",25.4,22.3,541,28.2,1421,0,65,916,84.1,1200,3.19,24.18
2007.8.24,저녁식사,15.7400722,"돈육두반장볶음,배추김치,쌀밥,양배추,다시마쌈,오복채무침,탕국,호박잎쌈",28,23.6,538,33,1508,0,51,1330,72,1100,3.02,19
2007.8.25,저녁식사,34.58483755,"고등어구이,미역국,배추김치,비엔나케찹볶음,시래기된장지짐,쌀밥,쑥갓양파겉절이",30.3,25.7,620,36,1514,0,42,1511,63,1300,3.14,23.91
2007.8.26,저녁식사,17.11191336,"돈육계란장조림,멸치아몬드볶음,배추김치,부추전,쌀밥,아구탕,오이생채",29.4,24.7,2330,35.9,1515,2.5,38,1405,69.4,1300,2.89,21.94
2007.8.27,저녁식사,21.44404332,"골뱅이야채무침,깍두기(손칼),비빔된장,순두부국,쌀밥,알감자조림,연근튀김,이면수튀김양념",28.3,24.6,20,33.2,1504,0.2,53,1505,74.8,1000,2.86,17.26
2007.8.28,저녁식사,21.29963899,"과일샐러드,군만두(양념장),낙지쭈꾸미볶음,배추김치,스틱단무지무침,콩가루배추국",23.4,21.5,2342,27.1,3,15.5,81,0,92,1200,0.56,3.5
2007.8.29,저녁식사,19.7833935,"닭볶음탕,배추김치,쇠고기무국,쌀밥,애호박볶음,참나물겉절이,통마늘장아찌",20.5,17.8,2248,21.8,1,21,92,2005,97,1200,0.42,2.62
2007.8.30,저녁식사,16.67870036,"근대국,깻잎순볶음,땅콩호두조림,배추김치,쌀밥,조기구이,쫄면야채무침",19.6,17.8,317,21.8,1042,12,85,2038,93.5,1100,0.54,3.66
2007.8.31,저녁식사,12.99638989,"가자미무조림,배추김치,북어계란국,쌀밥,야채고로케,우엉조림(엇우엉),콩나물겨자채무침",21.8,18.3,24,25.5,1533,1,72,1532,87.1,1200,1.69,10.76
2007.9.1,저녁식사,11.84115523,"돈육굴소스볶음,배추김치,쌀밥,어묵고추장국,진미볶음,청경채겉절이,호박새우젓국",19.4,17.7,1346,21.1,3,103,92,44,97.8,1000,0.33,2.18
2007.9.2,저녁식사,14.36823105,"계란후라이,김치덮밥,깍두기(손칼),돌나물레몬생채,생선까스&타르,쌀밥,요구르트,팽이맑은국",20.7,18.6,40,22.2,1218,3,89,2342,92.9,1100,0.98,5.17
2007.9.3,저녁식사,22.31046931,"깍두기(손칼),돈등뼈감자탕,맛살냉채,쌀밥,조기구이,풋고추된장무침",21.6,19.8,409,24.1,1239,0,73,1233,85.8,1200,1.53,8.42
2007.9.4,저녁식사,19.06137184,"근대나물,닭볶음탕,멸치볶음,배추김치,북어무국,비빔된장,쌀밥,연두부양념장(반모)",21.1,18.3,1928,23.6,1215,8.5,80,1405,89.6,1000,0.88,6.27
2007.9.5,저녁식사,20.36101083,"꽁치무조림,돌나물레몬생채,마늘쫑무침,배추김치,새알미역국,쌀밥,잡채(어묵)",20.2,18.8,5,21,1800,39,90,1626,96.6,1200,0.8,4.38
2007.9.6,저녁식사,19.49458484,"미역줄기볶음,비빔된장,석박지,쇠고기양송이볶음,쌀밥,열무된장국,치커리사과생채,통도라지구이",19.6,18.7,2117,20.5,1851,17,89,1844,95.5,1000,0.51,3.61
2007.9.7,저녁식사,18.77256318,"계란말이,김치국,깻잎양념절임,배추김치,쌀밥,연근땅콩조림,이면수무조림",21,18.2,512,24.7,1329,6,70,1108,87.8,1300,2.41,14.12
2007.9.8,저녁식사,15.01805054,"무말랭이무침,배추김치,쇠고기무국,쌀밥,야채고로케,자반고등어찜2,콩나물무침",22.6,18.6,550,27.6,1435,1.5,47,1712,73.3,1100,2.95,19.98
2007.9.9,저녁식사,14.44043321,"꽃게된장국,돈육두반장볶음,명엽채흑임자볶음,배추김치,쌀밥,쑥갓양파겉절이,알감자조림",23,19.5,646,27,1334,0,46,1204,64.5,1100,2.6,16.12
2007.9.10,저녁식사,24.11552347,"감자고추장찌개(느타리),고추지무침,배추김치,쇠고기가지볶음,숙주미나리나물,쌀밥,옥수수건새우튀김",24.1,18.6,604,29.8,1436,0,43,1451,63.5,1100,2.95,22.04
2007.9.11,저녁식사,21.94945848,"닭볶음탕,돌나물레몬생채,떡볶이,배추김치,쌀밥,쑥갓두부무침,콩나물국",23.9,21,618,28.5,1530,0,43,1216,67.3,1000,2.42,14.58
2007.9.12,저녁식사,22.38267148,"근대나물,날치알계란찜,배추김치,쌀밥,육개장,풋고추튀김,해파리냉채",22.7,20.1,613,25.5,1505,0,63,1229,78.8,1300,2.63,19.37
2007.9.13,저녁식사,19.06137184,"꽁치무조림,땅콩흑콩조림,떡갈비간장조림,배추김치,부추겉절이,쌀밥,야채국",22.3,18.2,603,25.8,1257,0,68,1101,82.3,1000,2.66,16.43
2007.9.14,저녁식사,18.12274368,"감자전,다시마채무침,돈육계란장조림,배추김치,쌀밥,어묵무국,오징어회무침",20.1,18.7,1903,22.2,9,49.5,87,0,97,1200,0.52,3.26
2007.9.15,저녁식사,14.36823105,"깻잎양념절임,미나리나물,배추김치,쌀밥,옥수수고로케(천일),쭈꾸미볶음,호박새우젓국",20.5,19,258,22.2,1148,29.5,93,1019,98.1,900,0.74,2.82
2007.9.16,저녁식사,14.36823105,"갈치무조림,계란찜,깐마늘장아찌,배추김치,쌀밥,잔파김무침,짬뽕국",20.7,19.2,631,22,2351,99.5,89,958,97,1100,0.87,5.8
2007.9.17,저녁식사,27.14801444,"동태찌개,떡갈비간장조림,배추김치,비빔된장,삼치구이&데리야끼소스,쌀밥,열무된장무침,진미볶음",21.6,20.2,722,24.2,1344,9,73,1528,89.9,1400,2.24,12.56
2007.9.18,저녁식사,20.79422383,"닭갈비,배추김치,비름나물,생선까스&타르,쌀밥,오복채무침,탕국",21.8,20.1,836,23,1523,0.5,86,1003,93,1000,1.12,5.53
2007.9.19,저녁식사,17.25631769,"계란탕,고추잡채,꽃빵,단무지.옥파,배추김치,양장피해파리냉채,자장밥",26.2,21.2,450,31.8,1354,0,57,1434,81.3,1200,3.03,18.82
2007.9.20,저녁식사,15.23465704,"가지나물,마늘쫑무침,배추김치,비빔된장,쇠고기콩나물국,쌀밥,아기볼조랭이떡조림,조기구이",27.7,23.7,618,31.8,1303,0,50,1418,70.6,1200,3.02,20.46
2007.9.21,저녁식사,14.36823105,"무채국,배추김치,보리멸구이,새송이피망볶음,야채밥,참나물무침,통마늘장아찌",28.1,24.7,2354,32.5,1318,0,52,1311,69.4,1000,2.67,16.27
2007.9.22,저녁식사,9.025270758,"물만두국,쌀밥,열무김치,오징어김치전,이면수무조림,카레감자조림,호박나물",21.3,19.5,1847,25.2,0,0,72,1511,82.6,1200,0.9,4.92
2007.9.23,저녁식사,10.10830325,"맛쥐포조림,배추김치,버섯순두부들깨국,쌀밥,연두부양념장(반모),쭈꾸미볶음,취나물",20.8,19.7,46,22.5,1133,0.3,72,623,81,1100,1.25,3.92
2007.9.24,저녁식사,9.675090253,"계란말이,돈육두반장볶음,동태찌개,땅콩흑콩조림,미역줄기간장조림,배추김치,비빔된장,쌀밥",19.4,17.7,817,21.2,1620,13.5,77,1648,87.1,1300,1.45,6.43
2007.9.25,저녁식사,8.736462094,"건취나물볶음,김치국,깍두기(손칼),단호박탕수,쌀밥,오이지무침,오징어야채볶음",20.8,17.3,600,23.6,953,0,64,955,81.8,1000,2.6,17.12
2007.9.26,저녁식사,12.27436823,"건미역무침,닭다리조림,두부찌개,배추김치,북어무국,쌀밥,연근조림",21,18.7,2344,23.7,1549,0,64,1526,75.1,900,2.02,14.2
2007.9.27,저녁식사,20.2166065,"가자미찜,궁중떡볶이,도라지생채,배추김치,숙주미나리나물,쌀밥,아욱국",23.9,18.2,148,29.5,1433,0,46,1411,67.1,1200,2.77,19.17
2007.9.28,저녁식사,14.44043321,"노각무침,노란호박전,닭볶음탕,배추김치,배추나물,비빔된장,쇠고기맑은국,쌀밥",20.5,17.7,2329,23.5,1,11,72,0,89.4,1400,0.73,3.09
2007.9.29,저녁식사,26.93140794,"돈육깻잎볶음,메추리알양송이장조림,무말랭이무침,배추김치,쌀밥,양배추,다시마쌈,호박새우젓국",19.9,16.7,340,22.2,1205,4,60,2356,74.9,1100,1.19,6.88
2007.9.30,저녁식사,11.55234657,"들깨미역국,배추김치,부추전,비빔된장,쇠고기굴소스볶음,쌀밥,오징어회무침,참나물겉절이",18.7,16.8,625,21.7,1311,0.4,60,1,78.6,1300,1.23,6.33
2007.10.1,저녁식사,22.38267148,"건미역무침,깻잎순볶음,배추김치,비빔된장,쌀밥,오징어무국,이면수무조림,탕수만두",19.5,16.8,555,22.6,1502,0,63,1447,75.9,1400,1.49,9.18
2007.10.2,저녁식사,17.90613718,"배추김치,배추된장국,생선묵조림,쌀밥,열무된장무침,쭈꾸미볶음,통도라지구이",20,17.6,532,23.7,1149,0,67,1112,79.1,1100,2.8,12.1
2007.10.3,저녁식사,20.433213,"감자채카레볶음,땅콩호두조림,배추김치,병어무조림,쌀밥,육개장,치커리비타민겉절이",20.6,18.5,515,23.1,1508,0,72,1542,79.9,1500,1.25,8.78
2007.10.4,저녁식사,21.37184116,"가지나물,깍두기(손칼),쌀밥,쫄면야채무침,추어탕,풋고추.피망쌈장",20.2,18.7,2255,23.2,1014,2.5,75,957,86.8,900,1.36,6.04
2007.10.5,저녁식사,12.20216606,"돈육장조림,배추김치,비빔된장,쌀밥,아구찜,재첩국,참나물겉절이",20.6,18.2,21,23.8,1344,0.1,63,1138,75.5,1300,2.68,15.87
2007.10.6,저녁식사,10.68592058,"김치잡채,꽁치무조림,돌나물레몬생채,배추김치,부추전,쌀밥,야채국",20.9,18,2359,23.6,1253,0,58,1439,68.8,1100,2.68,17.66
2007.10.7,저녁식사,13.57400722,"꽃게된장국,두부찌개,명엽채흑임자볶음,배추김치,쇠고기야채볶음,쌀밥,치커리사과생채",21.1,15.3,631,27.6,1329,1,58,1251,79,1100,2.39,14.56
2007.10.8,저녁식사,22.45487365,"돈육된장볶음,배추김치,비빔된장,쌀밥,쑥갓양파겉절이,연근조림,해물우동볶음,호박새우젓국",19.8,17.2,2240,22.8,1529,2.5,52,1528,77.3,1200,1.39,8.67
2007.10.9,저녁식사,22.59927798,"가자미찜,노란호박전,다시마채무침,배추김치,시래기된장지짐,쌀밥,팽이북어국",17.7,13.8,632,21.2,1329,0,51,312,66.9,1300,1.91,11.85
2007.10.10,저녁식사,28.15884477,"꽁치양념구이,마늘쫑무침,반달감자볶음,배추김치,비빔된장,쌀밥,치커리비타민겉절이,콩가루배추국",17.8,14.6,2359,21.3,1611,1,53,1524,73,1500,1.06,5.18
2007.10.11,저녁식사,19.566787,"단배추된장무침,떡갈비바베큐조림,배추김치,쌀밥,육개장,조기찜,해파리냉채",17.2,13.6,452,21.3,1324,0.3,50,1439,73,1200,2.32,9.13
2007.10.12,저녁식사,14.44043321,"고추지무침,두부유부된장국,배추김치,보리멸구이,열무된장무침,카레라이스",17.9,15.1,538,22.5,1429,0,39,1124,61,1000,1.67,10.67
2007.10.13,저녁식사,10.25270758,"감자베이컨조림,배추김치,쌀밥,연두부계란탕,우엉콩조림(흰콩),자반고등어구이,참나물무침",17.8,14.6,506,22.2,1135,1,56,1144,75.5,1100,2.35,11.03
2007.10.14,저녁식사,15.5234657,"갈치호박조림,깻잎순볶음,닭개장,배추김치,비빔된장,비빔만두,쌀밥,오복채무침",16.3,13.8,2352,19.1,1421,23.5,71,1544,87.1,1400,1.01,5.98
2007.10.15,저녁식사,19.71119134,"깍두기(손칼),땅콩흑콩조림,브로컬리초회,비빔된장,순두부국,쌀밥,양장피,조기찜",14.2,12.6,201,17.3,1056,5.5,74,941,88.4,900,0.97,5.15
2007.10.16,저녁식사,22.16606498,"깍두기(손칼),순대국밥,쌀밥,양파절임,오징어조림,풋고추,쌈장",15.1,11.1,541,20.6,1239,1,61,1212,79.6,1200,2.65,14.94
2007.10.17,저녁식사,17.40072202,"꽁치시래기찌개,돈채피망볶음,무채국,반달감자볶음,배추김치,쌀밥,참나물겉절이",14.8,10.8,615,19.8,1256,0,59,1216,73.8,1200,2.61,14.62
2007.10.18,저녁식사,20.2166065,"계란말이,꽃게된장국,도라지생채,미역줄기볶음(편),배추김치,쇠고기야채볶음,쌀밥",14.6,11.3,357,18.7,1520,10,73,1515,86,1200,1.77,7.39
2007.10.19,저녁식사,16.60649819,"과일샐러드,배추김치,손수제비,쌀밥(반공기),양념통닭,청경채겉절이",14.1,9.3,2356,20.2,1234,0.5,40,1254,64.8,1200,2.31,12.47
2007.10.20,저녁식사,10.18050542,"깍두기(손칼),도토리묵말이,병어무조림,비빔된장,쌀밥,애느타리볶음,오이양파무침",9.6,7.3,2359,12.3,1411,0,29,1247,44.8,1200,2.5,16.52
2007.10.21,저녁식사,17.90613718,"깻잎양념절임,배추김치,쌀밥,알탕,옥수수고로케(천일),잔파김무침,쭈꾸미볶음",12.5,6.4,623,19.2,1514,0,37,1324,52.1,1100,2.39,15.92
2007.10.22,저녁식사,24.76534296,"감자간장조림,깍두기(손칼),돈육마늘장조림,돌나물&초고추장,쌀밥,올갱이해장국",15.4,10.6,509,21.3,1442,0,40,1438,62.3,1300,2.17,13.08
2007.10.23,저녁식사,20.86642599,"땅콩호두조림,물파래무무침,배추김치,병어무조림,비빔된장,쌀밥,어묵무국,해물우동볶음",15.6,12,547,20.8,1238,0,60,1012,73.6,1100,1.83,12.15
2007.10.24,저녁식사,21.15523466,"닭다리조림,두부찌개,배추김치,숙주미나리나물,쌀밥,야채국,연근조림",15.9,11,655,20.7,1432,0,61,1037,81.8,1200,1.89,10.56
2007.10.25,저녁식사,19.566787,"낙지쭈꾸미볶음,미역국,배추김치,으깬감자샐러드,잡채(어묵),청경채겉절이",16.4,12.6,646,20.4,1312,1.5,72,1152,88.3,1100,1.13,5.57
2007.10.26,저녁식사,13.42960289,"가자미찜,궁중떡볶이,배추김치,비빔된장,시금치나물,쌀밥,아욱국,치커리무생채",15.6,14.6,658,17.2,1546,10,73,1603,87.4,1300,0.44,2.41
2007.10.27,저녁식사,10.18050542,"도라지생채,돈육강정,배추김치,쌀밥,어묵무국,열무된장무침,이면수무조림",15.2,11.1,2327,19.5,1256,0,56,1348,69.4,1200,2.28,13.76
2007.10.28,저녁식사,15.7400722,"가지나물,노란호박전,배추김치,비빔된장,쇠고기굴소스볶음,순두부국,쌀밥,오이생채",15,8.8,639,20.5,1435,0,46,1402,68.4,1200,2.24,12.05
2007.10.29,저녁식사,20.64981949,"갈치무조림,감자수제비국,깻잎양념절임,두부강정,땅콩흑콩조림,배추김치,비빔된장,쌀밥",13.6,10.6,2222,16.6,251,0,44,1232,59.1,1200,1.72,9.49
2007.10.30,저녁식사,20.433213,"곰탕,깍두기(손칼),쌀밥,아기볼조랭이떡조림,통마늘장아찌,팽이계란전,풋고추된장무침",12.4,9.1,2337,18.2,1541,0,39,1617,61.5,1300,1.93,8.16
2007.10.31,저녁식사,18.05054152,"깻잎순볶음,배추김치,쌀밥,안동찜닭,열무된장국,옥수수고로케(천일),월동초겉절이",13.5,7.8,408,19.5,1341,0,38,1341,55.9,1000,2.03,11.39
2007.11.1,저녁식사,17.83393502,"감자간장조림,동태찌개,마늘쫑무침,배추김치,비빔된장,비빔만두,쇠고기야채볶음,쌀밥",12.2,7.5,2355,15.5,1451,0,19,1436,44.5,1200,2.32,11.83
2007.11.2,저녁식사,16.75090253,"고추지무침,꽁치무조림,배추김치,쌀밥,야채국,열무된장무침,잡채(어묵)",9.9,5.8,655,15.1,1607,0,37,1238,54.6,1200,2.21,13.75
2007.11.3,저녁식사,9.602888087,"고등어김치찌개,깍두기(손칼),깐마늘장아찌,노란호박전,비빔된장,시금치나물,쌀밥,재첩국",11.5,6.4,540,17.7,1342,0,37,1215,57.4,1100,2.15,13.61
2007.11.4,저녁식사,20.72202166,"가지깐풍,도라지생채,돈육샐러리볶음,만두국,멸치꽈리조림,배추김치,쌀밥",13.2,8.5,336,18.8,1316,0,51,1044,67.8,1100,2.04,11.42
